,close,contract,high,low,open,source,time,timestamp,volume
514,7967.96,okef/btc.usd.n,7970.22,7940.72,7943.96,,2019-06-11T05:30:00+08:00,1560202200,3170
515,7965.11,okef/btc.usd.n,7966.39,7952.26,7966.12,,2019-06-11T05:45:00+08:00,1560203100,2091
516,7987.07,okef/btc.usd.n,7988.24,7957.26,7964.35,,2019-06-11T06:00:00+08:00,1560204000,3061
517,7971.77,okef/btc.usd.n,7989.39,7971.1,7988.01,,2019-06-11T06:15:00+08:00,1560204900,1848
518,7971.37,okef/btc.usd.n,7972.48,7945.24,7972.48,,2019-06-11T06:30:00+08:00,1560205800,2021
519,7961.58,okef/btc.usd.n,7997.9,7961.58,7968.95,,2019-06-11T06:45:00+08:00,1560206700,2197
520,7977.74,okef/btc.usd.n,7980.93,7958.71,7965.51,,2019-06-11T07:00:00+08:00,1560207600,1924
521,8005.77,okef/btc.usd.n,8019.7,7977.54,7977.68,,2019-06-11T07:15:00+08:00,1560208500,3155
522,7999.73,okef/btc.usd.n,8024.02,7988.43,8000.94,,2019-06-11T07:30:00+08:00,1560209400,2682
523,8024.68,okef/btc.usd.n,8038.08,7996.75,8005.99,,2019-06-11T07:45:00+08:00,1560210300,4421
524,7999.57,okef/btc.usd.n,8065.54,7992.9,8022.39,,2019-06-11T08:00:00+08:00,1560211200,6855
525,7997.95,okef/btc.usd.n,8010.31,7964.31,7998.04,,2019-06-11T08:15:00+08:00,1560212100,3624
526,7998.32,okef/btc.usd.n,8009.33,7986.17,7995.46,,2019-06-11T08:30:00+08:00,1560213000,2674
527,8013.25,okef/btc.usd.n,8013.25,7989.58,7997.52,,2019-06-11T08:45:00+08:00,1560213900,2009
528,7995.45,okef/btc.usd.n,8016.07,7995.45,8013.31,,2019-06-11T09:00:00+08:00,1560214800,1894
529,7987.78,okef/btc.usd.n,8000.01,7987.78,7996.47,,2019-06-11T09:15:00+08:00,1560215700,1652
530,7986.65,okef/btc.usd.n,7990.91,7975.33,7985.41,,2019-06-11T09:30:00+08:00,1560216600,3764
531,7983.7,okef/btc.usd.n,7985.71,7978.29,7985.71,,2019-06-11T09:45:00+08:00,1560217500,1795
532,7987.75,okef/btc.usd.n,7996.78,7983.31,7983.71,,2019-06-11T10:00:00+08:00,1560218400,2066
533,7977.5,okef/btc.usd.n,7987.33,7971.14,7987.33,,2019-06-11T10:15:00+08:00,1560219300,2314
534,7956.35,okef/btc.usd.n,7980.4,7953.74,7976.55,,2019-06-11T10:30:00+08:00,1560220200,7729
535,7963.57,okef/btc.usd.n,7968.77,7948.74,7955.22,,2019-06-11T10:45:00+08:00,1560221100,2349
536,7952.1,okef/btc.usd.n,7972.2,7952.1,7963.52,,2019-06-11T11:00:00+08:00,1560222000,2080
537,7954.2,okef/btc.usd.n,7959.92,7945.43,7951.05,,2019-06-11T11:15:00+08:00,1560222900,2273
538,7971.56,okef/btc.usd.n,7971.92,7956.72,7956.72,,2019-06-11T11:30:00+08:00,1560223800,1949
539,7976.71,okef/btc.usd.n,7981.54,7971.86,7971.86,,2019-06-11T11:45:00+08:00,1560224700,1596
540,7976.55,okef/btc.usd.n,7980.2,7967.22,7974.46,,2019-06-11T12:00:00+08:00,1560225600,1678
541,7979.48,okef/btc.usd.n,7979.8,7975.96,7977.28,,2019-06-11T12:15:00+08:00,1560226500,1590
542,7963.69,okef/btc.usd.n,7983.43,7955.25,7979.38,,2019-06-11T12:30:00+08:00,1560227400,2372
543,7957.38,okef/btc.usd.n,7972.08,7950.19,7964.54,,2019-06-11T12:45:00+08:00,1560228300,1952
544,7963.99,okef/btc.usd.n,7964.17,7948.93,7955.82,,2019-06-11T13:00:00+08:00,1560229200,2419
545,7947.98,okef/btc.usd.n,7966.48,7947.38,7966.48,,2019-06-11T13:15:00+08:00,1560230100,2037
546,7980.57,okef/btc.usd.n,7981.85,7944.76,7947.26,,2019-06-11T13:30:00+08:00,1560231000,4996
547,7969.03,okef/btc.usd.n,7982.55,7967.86,7980.24,,2019-06-11T13:45:00+08:00,1560231900,4698
548,7959.28,okef/btc.usd.n,7965.7,7945.47,7965.68,,2019-06-11T14:00:00+08:00,1560232800,2433
549,7939.48,okef/btc.usd.n,7959.09,7927.87,7959.09,,2019-06-11T14:15:00+08:00,1560233700,2560
550,7944.49,okef/btc.usd.n,7952.53,7937.01,7942.08,,2019-06-11T14:30:00+08:00,1560234600,4742
551,7953.13,okef/btc.usd.n,7965.0,7942.28,7942.28,,2019-06-11T14:45:00+08:00,1560235500,5905
552,7935.61,okef/btc.usd.n,7949.35,7923.23,7949.35,,2019-06-11T15:00:00+08:00,1560236400,3716
553,7953.12,okef/btc.usd.n,7955.19,7922.86,7934.27,,2019-06-11T15:15:00+08:00,1560237300,1820
554,7950.68,okef/btc.usd.n,7958.18,7950.61,7951.15,,2019-06-11T15:30:00+08:00,1560238200,1484
555,7951.97,okef/btc.usd.n,7977.83,7950.84,7950.84,,2019-06-11T15:45:00+08:00,1560239100,2106
556,7949.3,okef/btc.usd.n,7951.15,7938.78,7951.15,,2019-06-11T16:00:00+08:00,1560240000,1628
557,7967.48,okef/btc.usd.n,7969.98,7950.5,7951.3,,2019-06-11T16:15:00+08:00,1560240900,1714
558,7970.52,okef/btc.usd.n,7973.84,7959.69,7970.19,,2019-06-11T16:30:00+08:00,1560241800,1764
559,7969.82,okef/btc.usd.n,7978.89,7964.02,7973.52,,2019-06-11T16:45:00+08:00,1560242700,1529
560,7962.42,okef/btc.usd.n,7987.35,7962.42,7972.38,,2019-06-11T17:00:00+08:00,1560243600,3843
561,7954.53,okef/btc.usd.n,7962.34,7951.17,7962.1,,2019-06-11T17:15:00+08:00,1560244500,1650
562,7958.03,okef/btc.usd.n,7963.92,7952.38,7953.18,,2019-06-11T17:30:00+08:00,1560245400,1436
563,7940.3,okef/btc.usd.n,7961.32,7940.0,7959.01,,2019-06-11T17:45:00+08:00,1560246300,5470
564,7792.2,okef/btc.usd.n,7955.0,7792.2,7940.36,,2019-06-11T18:00:00+08:00,1560247200,24381
565,7801.97,okef/btc.usd.n,7830.36,7779.28,7792.2,,2019-06-11T18:15:00+08:00,1560248100,16154
566,7809.7,okef/btc.usd.n,7822.63,7777.91,7803.55,,2019-06-11T18:30:00+08:00,1560249000,4490
567,7822.99,okef/btc.usd.n,7828.14,7798.1,7805.62,,2019-06-11T18:45:00+08:00,1560249900,2121
568,7820.31,okef/btc.usd.n,7833.79,7797.74,7824.78,,2019-06-11T19:00:00+08:00,1560250800,2936
569,7815.22,okef/btc.usd.n,7824.45,7801.56,7814.85,,2019-06-11T19:15:00+08:00,1560251700,2713
570,7756.62,okef/btc.usd.n,7814.95,7755.01,7814.1,,2019-06-11T19:30:00+08:00,1560252600,6320
571,7794.23,okef/btc.usd.n,7794.36,7731.44,7758.5,,2019-06-11T19:45:00+08:00,1560253500,7753
572,7776.22,okef/btc.usd.n,7797.61,7765.61,7791.57,,2019-06-11T20:00:00+08:00,1560254400,3829
573,7769.21,okef/btc.usd.n,7787.11,7757.07,7778.44,,2019-06-11T20:15:00+08:00,1560255300,3346
574,7788.88,okef/btc.usd.n,7795.0,7763.5,7766.42,,2019-06-11T20:30:00+08:00,1560256200,6229
575,7789.44,okef/btc.usd.n,7807.82,7788.99,7789.97,,2019-06-11T20:45:00+08:00,1560257100,3060
576,7809.46,okef/btc.usd.n,7809.46,7782.03,7791.44,,2019-06-11T21:00:00+08:00,1560258000,2615
577,7794.15,okef/btc.usd.n,7811.39,7781.65,7808.86,,2019-06-11T21:15:00+08:00,1560258900,4214
578,7804.81,okef/btc.usd.n,7813.56,7791.1,7792.84,,2019-06-11T21:30:00+08:00,1560259800,1732
579,7803.24,okef/btc.usd.n,7808.14,7792.91,7802.38,,2019-06-11T21:45:00+08:00,1560260700,2198
580,7766.19,okef/btc.usd.n,7820.6,7735.69,7804.21,,2019-06-11T22:00:00+08:00,1560261600,11866
581,7786.5,okef/btc.usd.n,7788.05,7757.75,7764.44,,2019-06-11T22:15:00+08:00,1560262500,3195
582,7789.97,okef/btc.usd.n,7790.62,7778.94,7784.41,,2019-06-11T22:30:00+08:00,1560263400,2046
583,7783.26,okef/btc.usd.n,7798.07,7783.26,7789.73,,2019-06-11T22:45:00+08:00,1560264300,1818
584,7795.26,okef/btc.usd.n,7796.71,7783.26,7783.26,,2019-06-11T23:00:00+08:00,1560265200,1879
585,7774.32,okef/btc.usd.n,7791.34,7755.22,7791.34,,2019-06-11T23:15:00+08:00,1560266100,3463
586,7758.98,okef/btc.usd.n,7774.22,7746.8,7774.21,,2019-06-11T23:30:00+08:00,1560267000,3167
587,7776.56,okef/btc.usd.n,7782.71,7755.32,7758.53,,2019-06-11T23:45:00+08:00,1560267900,1873
588,7752.88,okef/btc.usd.n,7790.71,7748.1,7776.56,,2019-06-12T00:00:00+08:00,1560268800,3607
589,7745.45,okef/btc.usd.n,7754.38,7688.05,7748.4,,2019-06-12T00:15:00+08:00,1560269700,10731
590,7792.38,okef/btc.usd.n,7792.38,7740.0,7750.12,,2019-06-12T00:30:00+08:00,1560270600,3028
591,7866.35,okef/btc.usd.n,7887.58,7786.89,7792.72,,2019-06-12T00:45:00+08:00,1560271500,16772
592,7868.15,okef/btc.usd.n,7881.38,7848.31,7868.38,,2019-06-12T01:00:00+08:00,1560272400,4215
593,7876.7,okef/btc.usd.n,7895.66,7862.25,7870.58,,2019-06-12T01:15:00+08:00,1560273300,3324
594,7885.9,okef/btc.usd.n,7894.72,7867.77,7877.5,,2019-06-12T01:30:00+08:00,1560274200,2001
595,7885.27,okef/btc.usd.n,7923.52,7874.86,7887.78,,2019-06-12T01:45:00+08:00,1560275100,6836
596,7897.33,okef/btc.usd.n,7924.71,7889.96,7893.04,,2019-06-12T02:00:00+08:00,1560276000,3941
597,7879.64,okef/btc.usd.n,7910.61,7866.19,7896.73,,2019-06-12T02:15:00+08:00,1560276900,3990
598,7873.02,okef/btc.usd.n,7884.58,7859.59,7878.53,,2019-06-12T02:30:00+08:00,1560277800,2047
599,7883.66,okef/btc.usd.n,7887.1,7863.05,7865.04,,2019-06-12T02:45:00+08:00,1560278700,2127
600,7871.12,okef/btc.usd.n,7887.32,7861.7,7887.32,,2019-06-12T03:00:00+08:00,1560279600,1606
601,7871.96,okef/btc.usd.n,7885.13,7870.99,7873.46,,2019-06-12T03:15:00+08:00,1560280500,1680
602,7878.15,okef/btc.usd.n,7878.15,7853.66,7873.37,,2019-06-12T03:30:00+08:00,1560281400,1832
603,7890.09,okef/btc.usd.n,7898.5,7875.82,7875.82,,2019-06-12T03:45:00+08:00,1560282300,2118
604,7910.76,okef/btc.usd.n,7983.34,7891.41,7891.41,,2019-06-12T04:00:00+08:00,1560283200,14210
605,7925.58,okef/btc.usd.n,7925.58,7890.69,7910.43,,2019-06-12T04:15:00+08:00,1560284100,2692
606,7902.05,okef/btc.usd.n,7927.95,7885.57,7924.7,,2019-06-12T04:30:00+08:00,1560285000,1728
607,7919.91,okef/btc.usd.n,7935.3,7906.13,7907.56,,2019-06-12T04:45:00+08:00,1560285900,2070
608,7926.31,okef/btc.usd.n,7937.07,7914.03,7920.73,,2019-06-12T05:00:00+08:00,1560286800,2249
609,7929.7,okef/btc.usd.n,7932.78,7919.09,7923.22,,2019-06-12T05:15:00+08:00,1560287700,1760
610,7916.94,okef/btc.usd.n,7943.97,7907.61,7928.53,,2019-06-12T05:30:00+08:00,1560288600,2372
611,7910.25,okef/btc.usd.n,7923.75,7900.99,7920.76,,2019-06-12T05:45:00+08:00,1560289500,2580
612,7920.78,okef/btc.usd.n,7920.78,7901.84,7915.82,,2019-06-12T06:00:00+08:00,1560290400,1944
613,7928.31,okef/btc.usd.n,7933.6,7910.1,7923.04,,2019-06-12T06:15:00+08:00,1560291300,1837
614,7910.28,okef/btc.usd.n,7933.0,7905.67,7926.31,,2019-06-12T06:30:00+08:00,1560292200,5603
615,7900.6,okef/btc.usd.n,7915.49,7897.99,7908.24,,2019-06-12T06:45:00+08:00,1560293100,2827
616,7916.26,okef/btc.usd.n,7927.76,7898.95,7898.95,,2019-06-12T07:00:00+08:00,1560294000,3819
617,7930.81,okef/btc.usd.n,7931.47,7913.36,7915.27,,2019-06-12T07:15:00+08:00,1560294900,3384
618,7912.46,okef/btc.usd.n,7936.88,7911.85,7931.2,,2019-06-12T07:30:00+08:00,1560295800,2329
619,7912.32,okef/btc.usd.n,7921.23,7901.09,7915.84,,2019-06-12T07:45:00+08:00,1560296700,2183
620,7892.08,okef/btc.usd.n,7919.89,7887.38,7915.51,,2019-06-12T08:00:00+08:00,1560297600,3083
621,7877.04,okef/btc.usd.n,7890.89,7861.76,7889.28,,2019-06-12T08:15:00+08:00,1560298500,3233
622,7877.84,okef/btc.usd.n,7881.8,7863.86,7875.22,,2019-06-12T08:30:00+08:00,1560299400,2569
623,7838.73,okef/btc.usd.n,7878.39,7820.58,7878.39,,2019-06-12T08:45:00+08:00,1560300300,8156
624,7854.06,okef/btc.usd.n,7854.07,7828.21,7836.04,,2019-06-12T09:00:00+08:00,1560301200,3580
625,7854.61,okef/btc.usd.n,7860.61,7842.85,7852.05,,2019-06-12T09:15:00+08:00,1560302100,3409
626,7879.08,okef/btc.usd.n,7879.08,7857.94,7859.77,,2019-06-12T09:30:00+08:00,1560303000,3920
627,7856.9,okef/btc.usd.n,7879.84,7852.06,7879.84,,2019-06-12T09:45:00+08:00,1560303900,3972
628,7870.25,okef/btc.usd.n,7870.25,7853.24,7856.6,,2019-06-12T10:00:00+08:00,1560304800,1652
629,7863.26,okef/btc.usd.n,7871.17,7859.0,7871.17,,2019-06-12T10:15:00+08:00,1560305700,2417
630,7940.48,okef/btc.usd.n,7952.45,7863.13,7863.78,,2019-06-12T10:30:00+08:00,1560306600,8333
631,8016.98,okef/btc.usd.n,8066.18,7937.05,7939.93,,2019-06-12T10:45:00+08:00,1560307500,20446
632,8018.71,okef/btc.usd.n,8071.81,8008.1,8028.17,,2019-06-12T11:00:00+08:00,1560308400,13734
633,7999.2,okef/btc.usd.n,8022.57,7968.51,8018.54,,2019-06-12T11:15:00+08:00,1560309300,7389
634,7955.14,okef/btc.usd.n,7999.81,7945.32,7999.81,,2019-06-12T11:30:00+08:00,1560310200,5470
635,7981.17,okef/btc.usd.n,7982.2,7958.14,7958.15,,2019-06-12T11:45:00+08:00,1560311100,2366
636,7981.88,okef/btc.usd.n,7998.0,7961.05,7983.4,,2019-06-12T12:00:00+08:00,1560312000,4227
637,7989.63,okef/btc.usd.n,7995.4,7975.35,7984.56,,2019-06-12T12:15:00+08:00,1560312900,2019
638,7964.86,okef/btc.usd.n,7987.79,7959.21,7987.79,,2019-06-12T12:30:00+08:00,1560313800,2761
639,7981.97,okef/btc.usd.n,7982.09,7961.53,7961.53,,2019-06-12T12:45:00+08:00,1560314700,2102
640,7974.48,okef/btc.usd.n,7981.6,7969.34,7981.34,,2019-06-12T13:00:00+08:00,1560315600,2918
641,7959.52,okef/btc.usd.n,7977.11,7941.8,7975.64,,2019-06-12T13:15:00+08:00,1560316500,5975
642,7955.46,okef/btc.usd.n,7973.29,7934.2,7963.96,,2019-06-12T13:30:00+08:00,1560317400,2448
643,7969.0,okef/btc.usd.n,7971.06,7950.51,7957.83,,2019-06-12T13:45:00+08:00,1560318300,3562
644,7947.96,okef/btc.usd.n,7972.71,7941.02,7969.79,,2019-06-12T14:00:00+08:00,1560319200,3474
645,7965.17,okef/btc.usd.n,7965.17,7940.0,7949.18,,2019-06-12T14:15:00+08:00,1560320100,4339
646,7963.29,okef/btc.usd.n,7966.58,7952.2,7966.33,,2019-06-12T14:30:00+08:00,1560321000,3164
647,7945.51,okef/btc.usd.n,7968.29,7943.79,7961.42,,2019-06-12T14:45:00+08:00,1560321900,2712
648,7954.9,okef/btc.usd.n,7956.52,7944.88,7946.67,,2019-06-12T15:00:00+08:00,1560322800,1777
649,7957.15,okef/btc.usd.n,7959.18,7942.79,7959.17,,2019-06-12T15:15:00+08:00,1560323700,2216
650,7976.73,okef/btc.usd.n,7995.0,7954.79,7955.07,,2019-06-12T15:30:00+08:00,1560324600,2622
651,7992.67,okef/btc.usd.n,8006.77,7975.69,7975.69,,2019-06-12T15:45:00+08:00,1560325500,3523
652,7966.3,okef/btc.usd.n,7993.3,7966.3,7993.2,,2019-06-12T16:00:00+08:00,1560326400,2331
653,7966.52,okef/btc.usd.n,7977.94,7959.15,7964.04,,2019-06-12T16:15:00+08:00,1560327300,2040
654,7966.23,okef/btc.usd.n,7975.25,7953.55,7965.78,,2019-06-12T16:30:00+08:00,1560328200,3168
655,7970.25,okef/btc.usd.n,7975.63,7966.32,7967.04,,2019-06-12T16:45:00+08:00,1560329100,1747
656,7916.53,okef/btc.usd.n,7968.77,7887.46,7968.77,,2019-06-12T17:00:00+08:00,1560330000,8297
657,7932.38,okef/btc.usd.n,7932.58,7909.61,7917.64,,2019-06-12T17:15:00+08:00,1560330900,1821
658,7943.7,okef/btc.usd.n,7943.7,7906.29,7931.61,,2019-06-12T17:30:00+08:00,1560331800,2974
659,7954.44,okef/btc.usd.n,7962.9,7938.68,7942.95,,2019-06-12T17:45:00+08:00,1560332700,1884
660,8010.0,okef/btc.usd.n,8057.5,7954.51,7954.51,,2019-06-12T18:00:00+08:00,1560333600,8562
661,7986.15,okef/btc.usd.n,8013.74,7976.56,8010.38,,2019-06-12T18:15:00+08:00,1560334500,4286
662,7980.93,okef/btc.usd.n,7990.92,7970.0,7985.53,,2019-06-12T18:30:00+08:00,1560335400,2357
663,7980.12,okef/btc.usd.n,7989.24,7964.07,7978.16,,2019-06-12T18:45:00+08:00,1560336300,2775
664,7970.71,okef/btc.usd.n,7990.0,7970.71,7978.35,,2019-06-12T19:00:00+08:00,1560337200,2633
665,7981.15,okef/btc.usd.n,7988.11,7965.71,7970.14,,2019-06-12T19:15:00+08:00,1560338100,1788
666,7999.94,okef/btc.usd.n,8005.07,7980.27,7980.27,,2019-06-12T19:30:00+08:00,1560339000,1995
667,7986.48,okef/btc.usd.n,8027.96,7983.0,8002.28,,2019-06-12T19:45:00+08:00,1560339900,2907
668,8013.59,okef/btc.usd.n,8033.87,7983.21,7989.46,,2019-06-12T20:00:00+08:00,1560340800,6320
669,8009.46,okef/btc.usd.n,8059.03,7992.82,8016.6,,2019-06-12T20:15:00+08:00,1560341700,9116
670,7979.89,okef/btc.usd.n,8017.94,7979.61,8010.66,,2019-06-12T20:30:00+08:00,1560342600,2606
671,8000.08,okef/btc.usd.n,8004.33,7980.24,7984.87,,2019-06-12T20:45:00+08:00,1560343500,2794
672,7992.49,okef/btc.usd.n,8015.93,7992.49,8001.64,,2019-06-12T21:00:00+08:00,1560344400,1715
673,7988.41,okef/btc.usd.n,7995.03,7978.78,7992.4,,2019-06-12T21:15:00+08:00,1560345300,2434
674,7995.57,okef/btc.usd.n,7996.07,7970.16,7990.2,,2019-06-12T21:30:00+08:00,1560346200,2230
675,8001.92,okef/btc.usd.n,8012.97,7994.68,7994.8,,2019-06-12T21:45:00+08:00,1560347100,1712
676,7979.53,okef/btc.usd.n,8002.31,7979.3,8002.31,,2019-06-12T22:00:00+08:00,1560348000,2837
677,7976.33,okef/btc.usd.n,7979.34,7916.83,7971.78,,2019-06-12T22:15:00+08:00,1560348900,8776
678,8012.22,okef/btc.usd.n,8048.52,7975.45,7976.56,,2019-06-12T22:30:00+08:00,1560349800,9134
679,8013.14,okef/btc.usd.n,8025.51,7996.28,8001.45,,2019-06-12T22:45:00+08:00,1560350700,2896
680,8174.63,okef/btc.usd.n,8246.07,8016.66,8017.94,,2019-06-12T23:00:00+08:00,1560351600,37863
681,8171.21,okef/btc.usd.n,8307.32,8162.1,8180.17,,2019-06-12T23:15:00+08:00,1560352500,33240
682,8196.01,okef/btc.usd.n,8200.08,8150.0,8172.87,,2019-06-12T23:30:00+08:00,1560353400,15964
683,8192.15,okef/btc.usd.n,8204.38,8167.1,8196.01,,2019-06-12T23:45:00+08:00,1560354300,10162
684,8184.57,okef/btc.usd.n,8215.5,8174.95,8193.93,,2019-06-13T00:00:00+08:00,1560355200,2529
685,8218.62,okef/btc.usd.n,8223.16,8180.95,8182.81,,2019-06-13T00:15:00+08:00,1560356100,2945
686,8185.73,okef/btc.usd.n,8214.71,8174.34,8213.21,,2019-06-13T00:30:00+08:00,1560357000,2514
687,8177.91,okef/btc.usd.n,8189.64,8167.94,8187.48,,2019-06-13T00:45:00+08:00,1560357900,2410
688,8144.46,okef/btc.usd.n,8188.67,8135.0,8175.66,,2019-06-13T01:00:00+08:00,1560358800,13232
689,8139.76,okef/btc.usd.n,8158.03,8138.96,8141.54,,2019-06-13T01:15:00+08:00,1560359700,3207
690,8143.94,okef/btc.usd.n,8145.76,8113.02,8137.37,,2019-06-13T01:30:00+08:00,1560360600,8515
691,8149.8,okef/btc.usd.n,8159.9,8141.94,8148.69,,2019-06-13T01:45:00+08:00,1560361500,4042
692,8143.18,okef/btc.usd.n,8158.07,8137.16,8148.71,,2019-06-13T02:00:00+08:00,1560362400,3760
